id,AGE,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,REB_PCT,TS_PCT,USG_PCT,PIE,POSS,FGM_PG,FGA_PG,FG_PCT
luke_kennard_tot_23,27.0,59,0.627,22.3,116.5,109.1,7.3,0.091,1.98,0.059,0.684,0.144,0.089,2753,3.2,6.5,0.492
luke_kennard_tot_26,29.0,78,0.577,21.5,114.2,113.7,0.5,0.139,2.9,0.053,0.689,0.131,0.089,3571,3.0,5.7,0.533
luke_kornet_nyk_18,22.0,20,0.3,16.3,102.2,111.5,-9.3,0.114,2.17,0.094,0.516,0.189,0.083,678,2.5,6.3,0.392
luke_kornet_tot_21,25.0,31,0.419,11.2,105.4,99.6,5.8,0.095,3.43,0.095,0.511,0.135,0.087,746,1.4,3.3,0.436
luol_deng_min_19,34.0,22,0.5,17.8,115.1,105.1,10.0,0.062,1.29,0.088,0.588,0.155,0.093,826,2.7,5.4,0.5
mac_mcclung_tot_22,23.0,2,1.0,12.2,124.5,105.4,19.2,0.059,0.33,0.067,0.621,0.164,0.024,53,1.5,3.0,0.5
mac_mcclung_phi_23,24.0,2,1.0,20.5,115.2,95.7,19.6,0.29,3.0,0.115,0.563,0.243,0.139,92,4.5,10.0,0.45
mac_mcclung_tot_26,27.0,11,0.182,12.3,112.3,121.7,-9.4,0.096,1.11,0.034,0.501,0.199,0.047,302,2.1,5.4,0.39
mala_flynn_tot_24,26.0,69,0.406,12.7,104.8,114.6,-9.8,0.231,2.06,0.062,0.533,0.199,0.088,1820,2.0,4.7,0.418
mala_flynn_sas_25,27.0,4,0.5,10.9,112.8,109.1,3.7,0.233,1.75,0.079,0.512,0.196,0.084,86,1.3,3.3,0.385
mala_richardson_tot_18,22.0,26,0.308,12.4,100.2,108.0,-7.8,0.058,1.3,0.053,0.446,0.149,0.035,662,1.2,3.5,0.333
mala_smith_brk_26,26.0,15,0.2,23.9,104.9,118.0,-13.2,0.204,3.5,0.073,0.605,0.136,0.102,756,3.2,6.6,0.485
malc_brogdon_mil_17,24.0,75,0.507,26.4,110.1,107.5,2.6,0.239,2.81,0.056,0.555,0.182,0.098,3938,3.9,8.5,0.457
malc_hill_tot_22,26.0,19,0.421,11.2,107.4,114.7,-7.3,0.05,2.67,0.084,0.619,0.118,0.063,457,1.3,2.7,0.462
male_leons_gsw_26,26.0,25,0.28,11.1,111.6,122.2,-10.6,0.117,1.77,0.098,0.516,0.137,0.062,569,1.3,2.9,0.444
mali_beasley_tot_20,23.0,55,0.545,22.0,109.8,111.6,-1.9,0.093,1.32,0.059,0.546,0.208,0.083,2603,4.1,9.7,0.425
mali_beasley_tot_23,26.0,81,0.556,25.8,112.4,114.6,-2.2,0.086,1.38,0.066,0.531,0.207,0.079,4461,4.6,11.6,0.395
mali_williams_tor_24,25.0,7,0.286,15.2,93.2,118.1,-24.9,0.029,0.67,0.162,0.272,0.148,0.027,220,1.3,4.9,0.265
mama_diakite_mil_21,24.0,14,0.5,10.1,103.2,99.4,3.8,0.079,2.67,0.107,0.477,0.142,0.081,314,1.1,2.9,0.4
mama_diakite_okc_22,25.0,13,0.308,14.4,95.8,98.9,-3.2,0.018,0.29,0.149,0.54,0.136,0.08,378,1.9,3.6,0.532
maoz_pereira_mem_24,23.0,7,0.286,17.4,99.2,96.5,2.7,0.027,0.4,0.138,0.609,0.143,0.126,258,2.6,5.0,0.514
marj_beauchamp_phi_26,25.0,14,0.5,14.0,107.5,111.6,-4.0,0.109,1.15,0.075,0.563,0.203,0.087,424,2.4,5.4,0.434
mars_brooks_mem_18,29.0,7,0.286,27.5,115.3,115.7,-0.4,0.205,1.56,0.056,0.629,0.271,0.147,398,7.3,14.6,0.5
mars_brooks_mem_19,30.0,29,0.517,13.3,101.3,104.1,-2.8,0.112,1.19,0.058,0.518,0.233,0.084,782,2.6,5.8,0.45
marc_gasol_tot_19,34.0,79,0.494,30.8,108.4,104.9,3.5,0.222,2.25,0.132,0.546,0.21,0.131,4924,4.9,11.0,0.448
marc_huertas_lal_17,34.0,23,0.217,10.3,102.2,109.9,-7.7,0.311,2.74,0.051,0.417,0.17,0.066,500,1.1,3.0,0.368
marc_bagley_phi_25,23.0,10,0.1,25.3,101.1,117.0,-15.9,0.056,1.43,0.124,0.456,0.128,0.077,542,2.7,6.9,0.391
marc_garrett_mia_22,23.0,12,0.917,10.7,114.1,108.3,5.8,0.069,3.5,0.09,0.28,0.086,0.016,256,0.4,1.8,0.238
marc_garrett_cho_25,26.0,4,0.25,19.8,95.6,119.3,-23.6,0.255,2.17,0.036,0.487,0.193,0.057,160,2.8,6.8,0.407
marc_morris_tot_20,30.0,62,0.419,31.2,111.3,109.9,1.5,0.066,0.89,0.077,0.57,0.216,0.092,3983,5.7,13.1,0.438
marc_smart_tot_25,31.0,34,0.5,20.0,109.9,107.3,2.6,0.221,2.02,0.047,0.529,0.198,0.086,1520,3.0,7.6,0.393
marc_smart_lal_26,32.0,62,0.661,28.5,117.3,110.6,6.8,0.133,2.01,0.05,0.543,0.151,0.059,3691,3.0,7.7,0.395
marc_thornton_was_17,30.0,33,0.455,17.4,102.8,115.0,-12.2,0.108,1.64,0.068,0.494,0.183,0.069,1169,2.5,6.4,0.4
mark_morris_tot_23,33.0,35,0.486,10.1,111.2,109.5,1.7,0.114,1.72,0.097,0.553,0.159,0.066,787,1.3,3.3,0.409
mark_morris_tot_25,35.0,15,0.467,11.0,106.1,113.9,-7.8,0.191,4.2,0.066,0.385,0.202,0.045,345,1.4,4.7,0.3
marq_bolden_tot_24,26.0,11,0.455,11.0,105.1,113.5,-8.5,0.051,1.33,0.14,0.691,0.108,0.103,256,1.5,2.3,0.68
marq_chriss_tot_19,21.0,43,0.395,11.6,100.7,117.9,-17.2,0.069,0.61,0.138,0.455,0.196,0.054,1048,1.6,4.2,0.372
marq_chriss_gsw_21,23.0,2,0.0,13.4,79.0,119.4,-40.3,0.2,1.0,0.197,0.412,0.25,0.11,62,2.5,7.0,0.357
marq_teague_mem_18,25.0,3,0.0,24.6,98.0,117.7,-19.7,0.241,4.33,0.04,0.302,0.121,0.039,152,1.3,5.3,0.25
marv_bagley_tot_22,23.0,48,0.354,23.9,109.3,114.9,-5.6,0.049,0.92,0.14,0.551,0.191,0.108,2359,4.7,9.3,0.504
marv_bagley_tot_24,25.0,50,0.14,21.1,109.5,115.5,-6.0,0.079,0.93,0.146,0.629,0.204,0.122,2257,4.8,8.2,0.586
marv_bagley_tot_26,27.0,60,0.267,20.0,109.9,119.0,-9.1,0.107,1.39,0.143,0.661,0.18,0.123,2588,4.2,6.9,0.618
maso_jones_tot_21,22.0,32,0.313,10.5,98.9,108.8,-9.9,0.211,1.45,0.076,0.556,0.217,0.092,730,1.6,3.8,0.423
maso_jones_lal_22,23.0,4,0.5,12.6,114.7,91.9,22.8,0.129,4.0,0.09,0.625,0.18,0.126,109,1.8,3.8,0.467
maso_plumlee_tot_17,27.0,81,0.469,26.5,112.6,111.9,0.7,0.187,2.12,0.141,0.558,0.18,0.112,4377,4.1,7.7,0.536
maso_plumlee_tot_23,33.0,79,0.354,26.0,111.5,117.4,-5.9,0.166,2.09,0.168,0.689,0.149,0.127,4368,4.2,6.1,0.68
mati_thybulle_tot_23,26.0,71,0.535,16.9,109.9,110.3,-0.5,0.059,2.21,0.058,0.552,0.102,0.055,2542,1.5,3.6,0.435
matt_hurt_mem_24,24.0,8,0.25,14.2,98.7,104.8,-6.0,0.062,2.0,0.065,0.453,0.134,0.054,233,1.5,4.3,0.353
matt_thomas_tor_20,25.0,41,0.756,10.7,106.0,101.8,4.2,0.076,1.38,0.06,0.65,0.152,0.093,965,1.8,3.7,0.487
matt_dellavedova_tot_19,28.0,48,0.417,16.9,103.3,107.0,-3.7,0.329,2.66,0.044,0.532,0.173,0.082,1705,2.0,5.0,0.405
maur_harkless_tot_20,27.0,62,0.629,23.0,109.7,108.5,1.2,0.062,1.28,0.079,0.572,0.105,0.059,3066,2.3,4.6,0.502
maur_harkless_tot_21,28.0,37,0.432,20.9,109.7,112.7,-2.9,0.071,2.0,0.058,0.527,0.114,0.044,1654,1.9,4.5,0.418
maur_ndour_nyk_17,25.0,32,0.313,10.4,103.4,102.7,0.8,0.037,0.67,0.096,0.503,0.142,0.069,671,1.2,2.7,0.453
max_christie_lal_23,20.0,41,0.463,12.5,106.1,113.2,-7.1,0.054,1.62,0.068,0.566,0.1,0.058,1106,1.1,2.6,0.415
max_christie_tot_25,22.0,78,0.513,27.3,112.6,114.3,-1.7,0.093,1.66,0.061,0.57,0.15,0.069,4440,3.2,7.6,0.427
max_strus_mia_21,25.0,39,0.359,13.0,109.4,113.6,-4.2,0.074,3.0,0.043,0.597,0.179,0.072,1039,2.2,4.8,0.455
maxi_kleber_dal_18,26.0,72,0.278,16.8,101.8,105.3,-3.6,0.066,1.7,0.095,0.576,0.135,0.08,2436,2.1,4.3,0.489
maxi_raynaud_sac_26,23.0,74,0.284,26.5,110.4,121.3,-10.9,0.074,1.06,0.14,0.619,0.178,0.109,4145,5.2,9.1,0.571
maxw_lewis_tot_25,22.0,28,0.321,11.7,101.2,110.7,-9.6,0.091,1.36,0.082,0.516,0.164,0.066,677,1.6,3.9,0.417
mcki_wright_dal_23,24.0,27,0.519,12.4,102.7,117.6,-14.9,0.275,3.05,0.067,0.536,0.16,0.091,698,1.7,3.6,0.469
melv_frazier_okc_22,25.0,3,0.0,39.9,91.5,130.3,-38.8,0.013,0.33,0.049,0.313,0.191,-0.007,247,4.3,16.0,0.271
meye_leonard_mil_23,31.0,9,0.667,12.6,109.8,122.2,-12.5,0.012,0.17,0.148,0.652,0.14,0.068,246,1.6,3.2,0.483
mica_peavy_nop_26,24.0,61,0.279,15.0,110.4,114.5,-4.1,0.089,3.05,0.059,0.455,0.135,0.044,1950,1.7,4.5,0.385
mica_potter_det_22,24.0,3,0.667,10.3,60.3,116.7,-56.4,0.0,0.0,0.11,0.505,0.148,0.093,73,1.7,3.7,0.455
mica_potter_uta_24,26.0,16,0.188,11.6,105.9,114.4,-8.4,0.046,1.2,0.11,0.609,0.109,0.08,387,1.2,2.5,0.475
mica_potter_uta_25,27.0,38,0.263,18.6,108.6,116.2,-7.6,0.058,1.0,0.107,0.563,0.102,0.063,1492,1.5,3.6,0.422
mica_potter_ind_26,28.0,47,0.234,19.3,108.4,114.8,-6.4,0.111,1.47,0.125,0.679,0.174,0.114,2001,3.2,6.2,0.515
mich_beasley_mil_17,28.0,56,0.411,16.7,107.5,109.3,-1.9,0.096,0.8,0.105,0.584,0.243,0.116,1892,3.9,7.3,0.532
mich_beasley_lal_19,30.0,26,0.423,10.7,102.8,108.8,-6.0,0.149,0.93,0.1,0.532,0.288,0.105,597,2.9,5.9,0.49
mich_carter-williams_orl_23,31.0,4,0.25,11.1,95.7,128.1,-32.4,0.28,1.75,0.063,0.498,0.191,0.055,92,1.5,3.5,0.429
mich_frazier_hou_20,26.0,13,0.538,11.1,94.2,110.2,-16.0,0.021,0.4,0.033,0.384,0.115,-0.024,328,0.5,2.2,0.241
mika_bridges_tot_23,26.0,83,0.506,35.7,114.0,113.2,0.8,0.141,2.15,0.06,0.587,0.223,0.112,6079,7.1,15.3,0.468
mike_conley_tot_23,35.0,67,0.507,30.3,117.3,116.1,1.3,0.295,4.37,0.045,0.583,0.161,0.099,4232,3.9,9.1,0.428
mike_conley_min_26,38.0,54,0.611,18.4,112.3,112.1,0.2,0.205,4.62,0.045,0.517,0.113,0.061,2123,1.3,4.0,0.335
mike_dunleavy_tot_17,36.0,53,0.642,15.9,97.9,102.0,-4.2,0.097,1.79,0.065,0.573,0.137,0.077,1751,1.8,4.2,0.423
mike_james_tot_18,27.0,36,0.306,19.1,103.5,106.1,-2.6,0.279,2.57,0.06,0.469,0.237,0.1,1513,3.4,8.9,0.383
mike_james_brk_21,30.0,13,0.692,18.2,115.6,111.6,4.1,0.303,2.7,0.066,0.481,0.231,0.092,493,2.6,7.1,0.37
mike_muscala_tot_19,27.0,64,0.547,20.4,107.6,106.5,1.0,0.081,1.58,0.088,0.564,0.138,0.07,2859,2.3,5.6,0.402
mike_muscala_tot_23,31.0,63,0.508,15.0,116.4,107.6,8.8,0.069,2.17,0.102,0.608,0.146,0.087,2062,2.1,4.6,0.449
mike_scott_atl_17,28.0,18,0.389,10.8,92.7,102.8,-10.1,0.15,2.13,0.092,0.36,0.162,0.058,396,0.9,3.3,0.288
mike_scott_tot_19,30.0,79,0.557,17.7,108.2,106.4,1.8,0.064,1.5,0.09,0.528,0.139,0.063,3060,2.1,5.3,0.4
mike_tobey_cho_17,22.0,2,0.0,12.6,65.3,98.0,-32.7,0.091,1.0,0.0,0.25,0.098,-0.016,49,0.5,2.0,0.25
mile_norris_bos_25,25.0,3,0.667,11.6,87.7,110.9,-23.2,0.0,0.0,0.108,0.354,0.127,0.088,65,0.7,3.0,0.222
mile_plumlee_tot_17,28.0,45,0.422,10.8,100.0,107.2,-7.2,0.065,0.7,0.097,0.518,0.128,0.04,972,1.0,2.0,0.478
milt_doyle_brk_18,24.0,10,0.2,12.5,96.6,101.9,-5.3,0.122,5.0,0.069,0.337,0.173,0.03,266,1.3,4.7,0.277
miye_oni_uta_20,22.0,10,0.5,10.9,111.4,119.9,-8.6,0.051,1.0,0.08,0.512,0.146,0.053,229,1.2,3.2,0.375
mo_bamba_orl_19,21.0,47,0.404,16.3,94.3,109.2,-14.9,0.086,0.91,0.14,0.539,0.174,0.103,1590,2.5,5.2,0.481
mo_bamba_orl_20,22.0,62,0.484,14.2,103.9,103.4,0.5,0.077,1.0,0.155,0.542,0.163,0.115,1832,2.1,4.6,0.462
mo_bamba_orl_21,23.0,46,0.239,15.8,102.4,115.2,-12.9,0.082,0.97,0.163,0.556,0.21,0.123,1523,3.1,6.5,0.472
mo_bamba_orl_22,24.0,71,0.268,25.7,101.8,111.3,-9.6,0.073,1.1,0.146,0.582,0.17,0.114,3800,4.2,8.7,0.48
mo_bamba_tot_23,25.0,49,0.51,15.7,113.0,111.5,1.5,0.086,1.53,0.14,0.602,0.166,0.101,1583,2.4,4.9,0.485
mo_bamba_phi_24,26.0,57,0.526,13.0,107.5,110.5,-3.0,0.083,1.05,0.153,0.575,0.149,0.098,1507,1.7,3.5,0.49
mo_bamba_tot_25,27.0,32,0.594,12.9,103.5,112.5,-9.0,0.068,0.9,0.175,0.557,0.15,0.1,846,1.6,3.5,0.464
mo_bamba_tot_26,28.0,4,0.75,11.0,101.1,114.4,-13.3,0.037,0.5,0.218,0.455,0.123,0.091,89,1.3,2.8,0.455
mont_morris_tot_24,29.0,33,0.636,14.4,113.5,104.1,9.4,0.199,9.86,0.059,0.508,0.151,0.094,983,1.9,4.6,0.405
mont_morris_ind_26,30.0,6,0.0,10.8,83.3,104.2,-20.9,0.29,4.5,0.044,0.414,0.141,0.076,144,1.2,3.3,0.35
mont_harrell_tot_22,28.0,71,0.507,23.1,111.6,108.5,3.0,0.139,2.01,0.129,0.68,0.198,0.15,3383,5.0,7.8,0.645
mose_brown_bos_21,21.0,43,0.186,21.4,98.1,116.4,-18.3,0.017,0.23,0.188,0.572,0.157,0.114,2010,3.4,6.2,0.545
mouh_gueye_tor_24,25.0,11,0.0,10.9,80.0,110.9,-30.9,0.081,0.42,0.084,0.31,0.189,0.002,255,1.0,3.5,0.289
mouh_gueye_chi_26,27.0,2,0.0,22.7,112.0,129.3,-17.3,0.162,2.0,0.059,0.627,0.138,0.073,100,3.0,5.5,0.545
mouh_gueye_atl_24,21.0,6,0.333,12.1,89.9,115.1,-25.2,0.091,4.0,0.143,0.468,0.144,0.079,158,1.3,3.8,0.348
mous_cisse_dal_26,23.0,38,0.289,13.9,111.2,110.7,0.5,0.023,0.3,0.182,0.564,0.136,0.087,1144,1.7,3.0,0.574
mous_diabate_cho_25,23.0,71,0.211,17.5,106.9,110.3,-3.4,0.069,0.92,0.169,0.609,0.13,0.115,2498,2.4,3.9,0.596
mych_mulder_gsw_20,26.0,7,0.429,29.1,113.3,107.1,6.2,0.053,1.6,0.057,0.533,0.165,0.05,420,3.7,9.6,0.388
mych_mulder_tot_22,28.0,17,0.176,14.1,100.6,110.8,-10.3,0.031,0.63,0.045,0.438,0.153,0.03,504,1.4,4.5,0.312
myke_henry_mem_18,25.0,20,0.15,18.9,105.6,109.7,-4.1,0.083,1.16,0.052,0.472,0.148,0.053,782,2.1,5.5,0.376
n'fa_dante_hou_25,23.0,4,0.0,12.7,114.9,123.5,-8.6,0.05,1.0,0.2,0.789,0.133,0.125,114,2.5,3.3,0.769
nae'_tomlin_cle_25,24.0,5,0.8,12.7,96.4,92.0,4.4,0.053,1.0,0.131,0.489,0.23,0.096,138,2.6,6.4,0.406
nae'_tomlin_cle_26,25.0,64,0.656,15.7,114.3,110.7,3.6,0.071,1.83,0.088,0.549,0.151,0.069,2120,2.3,4.9,0.478
naji_marshall_nop_21,23.0,32,0.438,21.9,108.1,109.6,-1.5,0.165,2.32,0.1,0.508,0.16,0.088,1530,2.6,6.5,0.392
nate_williams_por_23,24.0,5,0.2,25.3,109.7,120.7,-11.0,0.1,2.5,0.056,0.657,0.139,0.067,279,4.8,7.8,0.615
nate_williams_gsw_26,27.0,14,0.143,17.1,112.2,127.3,-15.1,0.083,0.93,0.064,0.592,0.192,0.056,491,3.1,6.3,0.489
nath_mensah_cho_24,26.0,25,0.12,12.3,94.9,114.5,-19.6,0.043,0.64,0.105,0.496,0.068,0.007,633,0.5,1.1,0.429
naz_reid_min_20,20.0,30,0.267,16.5,108.4,107.6,0.7,0.106,1.59,0.115,0.505,0.234,0.085,1089,3.3,8.1,0.412
neem_queta_bos_24,24.0,28,0.857,11.9,128.7,108.3,20.4,0.078,1.54,0.177,0.662,0.16,0.123,683,2.4,3.7,0.644
nema_bjelica_tot_21,33.0,37,0.432,16.1,109.8,116.5,-6.7,0.16,2.09,0.109,0.554,0.179,0.084,1254,2.4,5.3,0.454
nene_nene_hou_17,34.0,67,0.701,17.9,110.4,102.0,8.4,0.088,0.89,0.111,0.63,0.191,0.11,2593,3.7,5.9,0.617
nene_nene_hou_18,35.0,52,0.808,14.6,115.2,98.1,17.1,0.093,1.18,0.116,0.594,0.183,0.092,1607,2.6,4.6,0.569
nene_nene_hou_19,36.0,42,0.69,13.0,111.1,101.9,9.2,0.07,2.36,0.105,0.552,0.114,0.069,1154,1.4,2.8,0.517
nerl_noel_tot_17,23.0,51,0.471,20.5,102.3,105.6,-3.3,0.078,0.98,0.143,0.622,0.171,0.126,2154,3.6,6.1,0.595
nic_claxton_brk_20,21.0,15,0.333,12.5,94.1,109.7,-15.6,0.142,1.78,0.101,0.577,0.144,0.092,408,1.8,3.2,0.563
nick_richards_tot_25,27.0,57,0.298,22.0,112.3,120.9,-8.7,0.058,0.6,0.181,0.634,0.169,0.107,2576,3.6,6.1,0.591
nick_richards_tot_26,28.0,48,0.417,14.6,108.9,117.2,-8.4,0.033,0.27,0.163,0.562,0.176,0.079,1488,2.1,4.2,0.512
nick_smith_lal_26,22.0,30,0.5,12.5,110.6,111.7,-1.1,0.127,1.48,0.032,0.552,0.212,0.067,794,2.3,5.4,0.435
nick_alexander-walker_tot_22,23.0,65,0.446,22.6,107.6,110.7,-3.1,0.166,1.68,0.062,0.475,0.237,0.072,3015,3.9,10.5,0.372
nick_alexander-walker_tot_23,24.0,59,0.492,15.0,109.8,111.8,-2.0,0.168,1.96,0.056,0.565,0.177,0.077,1887,2.2,5.0,0.444
nico_mannion_gsw_21,20.0,30,0.567,12.1,102.6,111.9,-9.4,0.27,2.26,0.061,0.487,0.186,0.075,776,1.3,3.8,0.342
nico_batum_lac_21,32.0,67,0.657,27.4,117.1,108.2,8.9,0.105,2.79,0.088,0.617,0.116,0.088,3768,2.9,6.1,0.464
nico_batum_lac_22,33.0,59,0.525,24.8,105.4,109.8,-4.4,0.099,2.5,0.082,0.608,0.13,0.096,3041,3.0,6.6,0.463
nico_batum_lac_23,34.0,78,0.564,21.9,114.5,110.0,4.5,0.095,2.42,0.086,0.594,0.111,0.072,3609,2.1,4.9,0.42
nico_batum_tot_24,35.0,60,0.6,25.5,117.6,111.9,5.6,0.105,3.2,0.08,0.603,0.085,0.065,3139,1.9,4.3,0.453
nico_melli_tot_21,30.0,45,0.578,12.6,106.3,105.2,1.1,0.108,3.67,0.102,0.441,0.123,0.064,1148,1.0,3.1,0.326
nige_hayes-davis_tot_18,23.0,9,0.667,13.6,99.6,95.7,3.8,0.077,3.0,0.086,0.393,0.131,0.061,235,1.2,3.7,0.333
nik_stauskas_tot_18,24.0,41,0.341,12.8,99.7,104.3,-4.6,0.115,1.5,0.057,0.543,0.159,0.072,1086,1.5,3.8,0.39
niko_mirotic_tot_18,27.0,55,0.618,27.2,109.6,105.4,4.2,0.079,1.29,0.127,0.577,0.223,0.13,3214,5.6,12.4,0.447
niko_mirotic_tot_19,28.0,46,0.522,27.1,112.0,108.3,3.7,0.061,1.15,0.123,0.584,0.206,0.116,2772,5.2,11.8,0.439
niko_vucevic_tot_21,30.0,70,0.371,33.5,106.6,113.6,-7.0,0.207,2.13,0.17,0.56,0.292,0.168,4849,9.5,19.9,0.477
niko_vucevic_tot_26,35.0,64,0.547,28.4,113.1,114.8,-1.7,0.175,2.51,0.141,0.574,0.213,0.127,3874,6.2,12.5,0.493
noah_penda_orl_26,21.0,59,0.508,12.8,110.4,113.4,-3.0,0.124,1.67,0.118,0.506,0.14,0.076,1597,1.4,3.4,0.404
noah_vonleh_tot_18,22.0,54,0.444,16.2,102.5,104.6,-2.1,0.059,1.1,0.167,0.509,0.142,0.108,1794,1.9,4.3,0.444
noah_vonleh_tot_20,24.0,36,0.361,10.5,98.9,103.9,-5.0,0.115,1.33,0.143,0.622,0.135,0.123,830,1.4,2.6,0.565
norm_powell_tor_17,24.0,76,0.618,18.0,109.3,106.5,2.8,0.094,1.17,0.063,0.552,0.208,0.087,2775,3.0,6.7,0.449
norm_powell_tot_21,28.0,69,0.464,32.0,114.3,112.5,1.8,0.089,1.08,0.048,0.618,0.221,0.096,4642,6.3,13.3,0.477
norm_powell_tot_22,29.0,45,0.333,32.4,110.6,118.7,-8.1,0.106,1.39,0.05,0.603,0.231,0.094,3027,6.2,13.4,0.461
og_anunoby_tot_24,26.0,50,0.62,34.0,118.2,107.2,10.9,0.084,1.32,0.061,0.595,0.173,0.081,3503,5.6,11.5,0.489
ocha_agbaji_tot_24,24.0,78,0.397,21.0,110.1,117.2,-7.1,0.068,1.3,0.063,0.497,0.131,0.046,3472,2.3,5.6,0.411
ocha_agbaji_tot_26,26.0,62,0.452,15.7,106.4,109.0,-2.7,0.07,1.52,0.071,0.525,0.142,0.057,2031,2.0,4.5,0.436
okar_white_mia_17,24.0,35,0.743,13.5,109.8,102.3,7.5,0.061,1.17,0.088,0.507,0.106,0.05,945,0.9,2.5,0.379
okar_white_cle_18,25.0,6,0.333,13.3,101.2,100.6,0.6,0.034,2.0,0.071,0.577,0.101,0.057,165,1.2,2.7,0.438
oliv_sarr_okc_22,23.0,22,0.273,19.1,106.0,108.0,-2.0,0.066,0.86,0.106,0.672,0.136,0.079,877,2.6,4.6,0.574
oliv_sarr_okc_23,24.0,9,0.556,12.6,110.9,104.2,6.8,0.048,1.0,0.118,0.544,0.13,0.069,238,1.7,3.3,0.5
oliv_prosper_mem_26,23.0,53,0.302,18.6,110.7,120.4,-9.7,0.077,1.09,0.091,0.662,0.183,0.103,2145,3.6,6.6,0.549
omar_johnson_mem_18,29.0,4,0.25,18.8,126.5,116.0,10.5,0.106,2.33,0.081,0.524,0.139,0.053,151,2.3,5.3,0.429
omer_asik_tot_18,31.0,18,0.389,10.1,104.5,110.9,-6.4,0.02,0.33,0.134,0.397,0.09,0.027,379,0.5,1.2,0.409
omer_yurtseven_gsw_26,27.0,9,0.333,11.6,108.4,114.1,-5.7,0.103,0.89,0.15,0.501,0.167,0.054,226,1.2,2.9,0.423
onur_bitim_chi_24,25.0,23,0.478,11.7,106.6,115.1,-8.5,0.069,1.3,0.058,0.464,0.149,0.035,559,1.4,3.7,0.381
orla_robinson_mia_23,22.0,31,0.581,13.7,110.3,106.6,3.8,0.086,1.56,0.151,0.565,0.116,0.086,862,1.5,2.9,0.528
osca_tshiebwe_uta_25,25.0,14,0.214,18.2,113.4,115.8,-2.5,0.051,0.9,0.221,0.64,0.144,0.14,539,3.0,5.0,0.6
osca_tshiebwe_uta_26,26.0,27,0.111,16.6,110.9,118.9,-8.0,0.101,1.52,0.185,0.633,0.162,0.125,978,3.4,5.4,0.634
osha_brissett_ind_21,23.0,21,0.476,24.7,117.0,111.0,6.0,0.042,1.8,0.103,0.638,0.149,0.096,1154,3.5,7.2,0.483
osha_brissett_phi_25,27.0,6,0.167,23.7,113.6,124.3,-10.7,0.04,0.5,0.079,0.576,0.154,0.05,301,3.2,6.5,0.487
oso_ighodaro_pho_25,22.0,61,0.41,17.1,109.4,110.0,-0.6,0.095,1.82,0.104,0.61,0.103,0.073,2154,1.9,3.1,0.604
otto_porter_tot_19,26.0,56,0.446,30.1,111.2,111.6,-0.4,0.1,1.85,0.092,0.569,0.185,0.103,3612,5.3,11.5,0.465
otto_porter_tot_21,28.0,28,0.429,21.7,106.6,109.6,-3.0,0.133,2.2,0.121,0.552,0.184,0.116,1296,3.5,8.1,0.432
otto_porter_tor_24,31.0,15,0.4,11.6,112.2,107.5,4.7,0.058,4.0,0.08,0.568,0.083,0.054,376,0.9,2.2,0.424
ousm_dieng_tot_26,23.0,57,0.579,19.3,108.7,117.3,-8.6,0.185,1.81,0.081,0.516,0.192,0.075,2281,2.9,7.0,0.422
p.j._tucker_tot_17,32.0,81,0.432,27.6,105.7,107.2,-1.5,0.063,1.5,0.103,0.516,0.111,0.079,4610,2.5,6.0,0.413
p.j._tucker_tot_21,36.0,52,0.519,26.1,109.2,114.7,-5.5,0.057,1.53,0.073,0.51,0.072,0.034,2871,1.3,3.4,0.373
p.j._tucker_tot_24,39.0,31,0.419,15.7,112.4,113.7,-1.3,0.041,2.0,0.088,0.507,0.052,0.031,992,0.6,1.6,0.36
p.j._tucker_nyk_25,40.0,3,0.333,19.3,106.1,127.4,-21.3,0.0,0.0,0.077,0.643,0.059,0.015,115,1.0,2.3,0.429
p.j._washington_tot_24,25.0,73,0.411,30.4,112.8,115.6,-2.8,0.087,1.47,0.091,0.537,0.185,0.079,4648,4.8,11.1,0.436
pj_dozier_den_20,23.0,29,0.621,14.2,109.4,115.2,-5.7,0.216,2.33,0.066,0.495,0.199,0.071,869,2.2,5.4,0.414
pj_dozier_den_22,25.0,18,0.5,18.9,96.6,109.5,-12.9,0.135,2.23,0.089,0.463,0.147,0.068,705,2.0,5.5,0.364
pj_hall_tot_26,24.0,19,0.368,11.2,108.4,113.9,-5.4,0.077,0.63,0.163,0.599,0.17,0.098,450,1.6,3.1,0.508
pasc_siakam_tot_24,30.0,80,0.475,33.2,117.6,115.3,2.2,0.189,2.43,0.105,0.601,0.25,0.132,5587,8.5,15.9,0.536
pat_spencer_gsw_26,29.0,66,0.455,18.6,112.1,115.6,-3.4,0.27,2.73,0.065,0.516,0.185,0.087,2552,2.8,6.6,0.427
patr_baldwin_tot_26,23.0,9,0.333,11.4,100.0,117.2,-17.2,0.072,1.0,0.106,0.549,0.142,0.052,213,1.2,3.0,0.407
patr_beverley_tot_24,35.0,73,0.589,20.0,110.7,112.2,-1.6,0.205,3.26,0.079,0.539,0.141,0.086,2993,2.2,5.2,0.417
patr_mccaw_gsw_17,21.0,71,0.803,15.1,103.0,105.0,-2.0,0.099,2.14,0.044,0.54,0.116,0.056,2297,1.5,3.5,0.433
